EbayID,SellerName,SellerAuctionCount,SellerAuctionSaleCount,AuctionMedianPrice,ReturnsCount,is_fraud
261190000000,bigslimdog,54,15,0.99,19,0
300887000000,shamrock_sox_fan,850,272,2.12,442,0
261199000000,bigben4249,122,8,39.99,114,1
190804000000,cincykid-dan61,155,128,12.91,14,0
251248000000,cooperstownheroes,692,7,14,608,1
281081000000,signatures_of_the_hall,1847,482,0.99,1189,0
261191000000,grsportsmem,1262,194,14.99,809,0
350747000000,rjwenterprisesinc,161,41,5.49,29,0
300869000000,ballparkautographs,301,42,0.99,215,0
140927000000,alwoodsworld,456,20,2.47,72,0
140947000000,tuitionman,338,28,25.025,126,0
380623000000,bcsportscards,2306,839,3.99,816,0
300889000000,autograph-reference,1427,46,8.005,1132,1
190820000000,jm75sports,48,6,2.88,9,0
151028000000,ledgauges,7099,272,9.99,3870,0
171006000000,johns67stang,84,14,12.91,45,0
111022000000,mrdscollectibles,200,191,90.67,8,0
300889000000,autograph-reference,1427,46,37.995,1146,1
380627000000,my09131970,5028,459,0.99,1097,0
281096000000,american_card_pickers,1697,91,0.99,1103,1
400450000000,the_sports_page,5264,2913,1,1790,0
360643000000,great_cards_and_autographs,6672,66,0.99,5116,1
171022000000,cantonabsolutes,58,8,27.25,6,0
321070000000,sportscards,42,35,65.495,6,0
370789000000,echobobb,678,523,2.74,116,0
151004000000,pjvedder89,35,4,14,13,0
151004000000,bmsmadmom,44,17,37.995,11,0
140933000000,kel_polly_bell,33,3,65,19,1
360643000000,great_cards_and_autographs,6672,66,1,3845,0
281099000000,deadeds8210,2149,56,1,1516,1
360643000000,great_cards_and_autographs,6672,66,2.13,6116,1
261205000000,misskittys5-n-10,18,2,64.99,13,1
300895000000,millenniumsports,1121,62,0.99,1013,1
300889000000,autograph-reference,1427,46,16.505,624,0
190822000000,lucky6wunder,706,341,18,184,0
300889000000,autograph-reference,1427,46,37.995,130,1
321108000000,exquisiteexample,221,33,27.25,188,1
321113000000,dbc-ppc,103,1,39.99,79,1
221218000000,vitamint8,236,20,0.99,142,1
190821000000,doctordet,43,32,10.51,9,0
261179000000,dmart1026,497,16,2.88,338,1
281073000000,signatures_of_the_hall,1847,482,14,1141,0
271186000000,packersfan792014,118,6,0.99,8,0
290879000000,shanook1707,65,30,19.995,3,0
300889000000,autograph-reference,1427,46,37.995,1214,1
390550000000,graphn4fun,106,105,49.99,1,0
200906000000,banderson0404,24,23,37.995,0,0
230960000000,broadaxe63,1054,16,2.99,710,1
230961000000,auto-card-guy,325,143,19.995,7,0
330884000000,bhmkatz,70,10,14.99,42,0
221204000000,hock1064,80,15,41,19,0
400427000000,harryjean0,2791,358,0.99,1299,0
310636000000,signatures_of_the_hall,1847,482,14,660,0
370786000000,ahares,705,530,2.25,138,0
261179000000,hapless1986,113,8,14.75,18,0
151012000000,sportzandsortz,69,7,27.25,33,0
200918000000,gkhd23,363,55,17.5,33,0
161009000000,kingdaddy59,181,4,10.245,175,1
300891000000,daboysrback,402,101,0.99,298,0
300889000000,autograph-reference,1427,46,65.495,78,1
111046000000,bargetender309,86,2,25.025,80,1
251238000000,cantonandcooper,1933,1751,31.37,171,0
310640000000,agoodidea1og2012,103,13,14.99,55,0
271181000000,usmc_97,20,3,9.99,11,0
281089000000,american_card_pickers,1697,91,1.04,1247,1
380627000000,my09131970,5028,459,2.25,297,0
380628000000,misterinksignatures,4453,142,14.99,644,0
200902000000,landmore5,73,3,3.07,59,1
281083000000,famouslyunknown,254,11,90.67,34,1
360627000000,swpsales,177,6,8.99,113,1
300867000000,daboysrback,402,101,2.25,300,0
251239000000,kit822,637,171,15.24,305,0
281074000000,american_card_pickers,1697,91,0.56,1166,1
360608000000,hitchiebear29,231,1,12.91,155,1
360632000000,great_cards_and_autographs,6672,66,0.99,6180,1
300889000000,autograph-reference,1427,46,37.995,941,1
300889000000,autograph-reference,1427,46,37.995,912,1
400458000000,presspasscollectibles,270,265,122.5,0,0
360632000000,great_cards_and_autographs,6672,66,2.13,4579,1
171024000000,cantonabsolutes,58,8,27.25,42,1
360628000000,wwwprpsportscom,184,75,3.99,97,0
370780000000,billdanielssports,360,124,27.25,8,0
121095000000,vintage-and-modern-madness,4,1,26.5,0,0
281072000000,deadeds8210,2149,56,0.99,376,0
130860000000,officialbrettfavre4,1083,309,37.995,674,1
281085000000,dmoney148,239,15,27.25,125,1
321105000000,iluvthisgame,7,1,65.495,6,1
251245000000,2011jeff55,327,52,3.26,260,0
111018000000,oreonalakiara,42,4,29.36,19,1
300867000000,tccollect99,870,120,4.25,266,0
360632000000,rogmantle,507,7,60,209,1
380609000000,bcsportscards,2306,839,2.28,515,0
161005000000,wsrcollectibles,29,7,25.025,17,0
380628000000,palmbeachautographs,916,36,12.91,371,0
281079000000,deadeds8210,2149,56,0.99,774,0
271193000000,mattcp85,375,50,57.505,261,1
380618000000,my09131970,5028,459,2.25,4030,1
321105000000,scndseasonlux2012,17,1,25.025,8,0
300871000000,mintsignatures,138,134,8,3,0
380618000000,my09131970,5028,459,0.99,3941,1
181119000000,rksportspromotions,1137,3,9.99,1014,1
300884000000,peacock7834,3798,688,0.99,1948,0
360617000000,jamboys187ula,1122,28,4.97,526,0
190823000000,kccmke,325,33,0.99,54,0
380624000000,gamebreakersportss,916,900,32.99,7,0
200917000000,stardon3547,40,5,2.375,20,0
190830000000,lmmoutlaws,23,7,180.625,15,1
140963000000,zosoal,70,6,10.745,11,0
111057000000,dmvsports2012,121,5,24.745,115,1
121073000000,asmsports4u,425,402,29.99,13,0
140922000000,crazzyjj,340,25,69.995,132,1
330912000000,l.s.2,537,92,0.99,348,0
261200000000,lrs121701,392,91,3.58,91,0
271187000000,taxexpert2008,198,5,20.5,155,1
161008000000,harv914,2459,555,5.245,731,0
300889000000,autograph-reference,1427,46,35,800,1
221194000000,attacklife1,382,8,43.255,109,1
230953000000,smcomstore,5189,2542,33.99,892,0
350770000000,hairmetalwhitey,1182,820,0.99,35,0
300889000000,jworthy09,17,3,35,11,1
310617000000,great_cards_and_autographs,6672,66,2.49,6,0
151004000000,yazisgreat,106,56,56.275,1,0
181115000000,alwayslegitgraphs,342,31,30.745,85,1
151023000000,harryjean0,2791,358,0.89,2202,0
230965000000,immapizzalover,62,2,16.02,21,0
370783000000,stinsonsports,404,224,29,173,0
281084000000,sniped5811,81,78,2.025,2,0
181111000000,rtstew1971,680,63,1.75,358,0
360628000000,hanescreations,454,27,35,183,1
230949000000,pcalhoun_123,864,81,1.25,443,0
200903000000,p3eddyy,355,4,20.5,118,0
360608000000,rogmantle,507,7,7.99,430,1
151007000000,collectorscorner7,192,6,32.99,147,1
181085000000,rtstew1971,680,63,1.75,354,0
330879000000,thebug23,1071,45,19.99,874,1
251235000000,larrycoker1,156,120,0.99,28,0
380587000000,terry9998,326,7,2.75,207,1
181090000000,livandroc!,834,35,4.13,70,0
290870000000,hodaggun0,9,1,94,5,0
321114000000,eaglesgirl3592,8,2,6.99,6,0
230967000000,al_castle,128,10,2.59,72,0
261197000000,prime_time_sells,28,27,69.995,0,0
300887000000,shamrock_sox_fan,850,272,0.99,387,0
181119000000,rksportspromotions,1137,3,33.99,633,1
221197000000,komanechi10,167,3,10.75,64,0
190821000000,piazzas1w,11,9,32.385,2,0
330891000000,ccassola,184,7,2.24,169,1
271176000000,cockhead,106,7,7.5,75,1
350757000000,sipromotions,439,420,32.99,5,0
400469000000,mailman31,171,8,26.55,9,1
261204000000,heavypantera,1158,176,35,784,1
230945000000,luciefavreauantiques,157,60,3.29,82,0
171002000000,ericsj344,46,4,94,42,1
321083000000,popo-541,7,3,56.275,3,0
200903000000,randomtreasurez,392,3,2.49,362,1
111045000000,dmvsports2012,121,5,24.745,22,0
221218000000,clarksville9,736,66,26,398,1
360642000000,medic-34,625,59,2.375,264,0
360590000000,calabinder,215,135,32.385,54,0
380587000000,misterinksignatures,4453,142,9.99,3472,1
281097000000,the-autographed-card,1017,29,0.99,680,1
380627000000,varsity2013,251,35,0.99,208,0
171022000000,rtstew1971,680,63,1.75,493,1
190803000000,ronsbaum,59,3,9.99,41,1
151014000000,mainlineautographs,1080,117,3.29,24,0
111025000000,sportsmaniac,500,39,0.99,187,0
130861000000,romo99,687,24,45,491,1
111025000000,1trackstar,243,35,1.54,119,0
350735000000,mays-24,702,39,10.5,656,1
140928000000,rocky23usa,160,18,180.625,120,1
140926000000,alwoodsworld,456,20,7.99,387,1
281091000000,the-autographed-card,1017,29,1.25,750,1
380626000000,yanks1952,1028,59,32.99,114,1
330892000000,keith_light80,420,30,35.76,227,1
221203000000,clarksville9,736,66,26,91,1
160985000000,ptango,339,3,1.995,198,0
281099000000,deadeds8210,2149,56,0.99,584,0
111060000000,sports_card_heroes_laurel,536,184,44.475,301,0
200905000000,2525emme,584,33,35,158,1
271196000000,cantonandcooper,1933,1751,32.385,118,0
380605000000,yanks1952,1028,59,32.99,743,1
130873000000,ledgauges,7099,272,4.13,1043,0
221204000000,ygao428,49,6,180.625,42,1
380627000000,my09131970,5028,459,0.99,282,0
360603000000,kong82,405,17,32.99,111,1
281092000000,845jasmine1001,100,1,56.275,61,1
130889000000,crazygerrys,654,30,19.99,416,1
380620000000,mtel950,764,8,33.99,615,1
140962000000,rocky23usa,160,18,180.625,86,0
310612000000,mainlineautographs,1080,117,1.995,638,0
350762000000,inkcasualty,1726,1252,0.99,405,0
271186000000,vern32,201,9,1.995,147,1
151003000000,collectorscorner7,192,6,32.99,85,1
170999000000,ginnyriver9,108,2,0.99,86,1
160992000000,military11b2001,656,20,3.99,497,1
151011000000,2013honey01,73,56,18.5,16,0
181097000000,litemyway0,34,7,69.995,26,1
310647000000,a.v.i.t.consultants.ltd,177,149,31,10,0
140955000000,jadenscool,21,4,86.435,2,0
370794000000,misterinksignatures,4453,142,3.5,3207,1
321100000000,clarksville9,736,66,26,404,1
181119000000,clubhouse1,610,98,18.5,273,0
140953000000,officialbrettfavre4,1083,309,94,757,1
380627000000,my09131970,5028,459,0.99,3288,1
130889000000,ledgauges,7099,272,4.13,4791,1
171028000000,attacklife1,382,8,43.255,243,1
230960000000,broadaxe63,1054,16,0.99,227,0
140958000000,iconsportsmarketing,215,138,180.625,42,0
380616000000,misterinksignatures,4453,142,9.99,629,0
261180000000,nhol7186,14705,782,1.25,6155,0
221200000000,iain.me.com,282,111,17.5,89,0
360619000000,cocicoco,267,107,7.99,160,0
121099000000,ia2ca,1243,32,4.95,614,0
130878000000,rdison,57,4,94,34,1
271163000000,vern32,201,9,1.995,163,1
360597000000,smcomstore,5189,2542,21.38,2492,0
281074000000,deadeds8210,2149,56,0.99,298,0
200908000000,randomtreasurez,392,3,2.49,316,1
130863000000,ledgauges,7099,272,9.99,5973,1
300894000000,millenniumsports,1121,62,0.99,797,1
181105000000,hanescreations,454,27,35,46,1
171020000000,garyebrowning,450,5,1.25,410,1
221198000000,clevelanddog56,121,14,1.5,31,0
350753000000,radtkesports,101,99,94,0,0
121084000000,1trackstar,243,35,1.54,115,0
380600000000,yanks1952,1028,59,32.99,399,1
151016000000,ledgauges,7099,272,9.99,5275,1
281092000000,deadeds8210,2149,56,0.99,79,0
230955000000,eighti,87,60,1.25,7,0
330903000000,drsports30,3601,172,69.995,1356,1
161011000000,kstate97,687,45,8.97,500,1
171017000000,setter71,230,36,3.54,34,0
171017000000,setter71,230,36,3.54,50,0
140925000000,officialbrettfavre4,1083,309,1.145,774,0
230948000000,bsp4180vqv,72,10,86.435,47,1
290899000000,pastimeauction,414,304,11.18,72,0
221207000000,dimebagrks,46,16,5.245,28,0
221212000000,jeans_n_things,15,1,35,7,1
190811000000,member549876,20,11,2.155,5,0
321084000000,hueytix,839,15,21.5,609,1
390554000000,mvpmarketingmanagement,169,154,199,10,0
140931000000,officialbrettfavre4,1083,309,56,100,0
261189000000,pwk-photo,4,1,13.51,2,0
281071000000,bear-down,295,6,3.02,236,1
221200000000,billymartinhof,193,176,2.91,2,0
321088000000,jrb19592013,54,2,98.02,19,1
380602000000,rocky-mountain-collectibles,679,44,0.99,169,0
140939000000,officialbrettfavre4,1083,309,56,461,0
140941000000,llljjar,53,44,19.99,2,0
121086000000,aig2007,503,23,177.5,417,1
310637000000,sportsmem_2_u,190,128,98.02,4,0
400424000000,agar4459,5,1,21.5,4,0
151028000000,ledgauges,7099,272,1.64,6521,1
251238000000,krisglv,50,12,2.09,27,0
350751000000,sportcardmaniallc,71,14,13.51,6,0
330883000000,megabytewayne,128,6,1.25,114,1
261192000000,mandeigh,3,2,177,1,0
400453000000,normandkat,431,7,4.99,414,1
360627000000,normandkat,431,7,4.99,317,1
370788000000,steelerman78,2727,1243,28.51,427,0
221215000000,clarksville9,736,66,26,404,1
380627000000,my09131970,5028,459,0.99,4512,1
200904000000,upscale_resell,3,1,35,0,0
290873000000,mpapz,1644,97,2.99,1174,1
360643000000,great_cards_and_autographs,6672,66,0.99,3338,0
370794000000,gypsyhenry,1156,614,2.99,454,0
310647000000,a.v.i.t.consultants.ltd,177,149,5.05,28,0
350778000000,charitysignings,1045,108,2.59,77,0
140961000000,romo99,687,24,32.99,17,1
200918000000,p3eddyy,355,4,20.5,168,0
130889000000,mikeyjmusc,1300,103,0.99,1178,1
300889000000,autograph-reference,1427,46,12.24,603,0
151007000000,cowboyscollectables22,204,40,35,52,0
321096000000,clarksville9,736,66,26,424,1
160992000000,lizzyslocker,1857,1417,5.12,360,0
400453000000,mailman31,171,8,35.76,38,1
161009000000,treasuregraphs247,12,11,180.625,0,0
230945000000,smcomstore,5189,2542,14.99,172,0
121080000000,chrisyat32,80,5,76.55,17,1
300888000000,peacock7834,3798,688,1.5,2521,0
181092000000,d75utchman,292,1,14.99,234,1
221204000000,wilsonandyalex,26,20,3.75,1,0
321094000000,pinky5363,49,29,3.26,12,0
350775000000,timmooneyford,86,40,1.25,29,0
330912000000,keith_light80,420,30,35.76,78,1
380628000000,mtel950,764,8,33.99,94,1
370789000000,misterinksignatures,4453,142,2.24,4043,1
230957000000,pcalhoun_123,864,81,1.25,296,0
380607000000,yanks1952,1028,59,35.76,913,1
321113000000,dbc-ppc,103,1,35.76,44,1
380600000000,yanks1952,1028,59,32.99,370,1
121086000000,azauthentics,99,12,355,64,1
281070000000,eliteathleteschicago,365,14,177,305,1
321087000000,bosox6,352,23,39.99,271,1
181105000000,midwest_graphs,455,19,9.5,135,0
310642000000,bglenncollectibles,135,111,98.02,16,0
290887000000,pastimeauction,414,304,1.04,63,0
360638000000,smcomstore,5189,2542,19.99,731,0
350769000000,customframingbyhonabachandsons,194,76,14.195,74,0
321107000000,thehunt13622,566,32,8.495,98,0
160997000000,prhitking4256,289,244,21.5,2,0
360644000000,photocreek,75,38,21.5,22,0
171021000000,midwest_graphs,455,19,9.5,312,1
140925000000,officialbrettfavre4,1083,309,56,773,1
281073000000,capital_sports_decor,1383,159,3.99,46,0
151004000000,bart6667,297,63,7.99,192,0
170998000000,livandroc!,834,35,21.5,733,1
200907000000,4sportcollectables,462,27,21.5,291,1
181102000000,sportsgalleryauthenticated,690,67,11.495,437,1
171010000000,lelands.com,3550,835,2.105,38,0
321093000000,jmdvm,52,24,11.495,12,0
290873000000,mpapz,1644,97,1.19,876,0
281073000000,famouslyunknown,254,11,29.99,100,1
121091000000,chrisyat32,80,5,76.55,75,1
121099000000,ia2ca,1243,32,0.99,625,0
130894000000,ia2ca,1243,32,1.995,1036,1
271186000000,candbautographes,667,89,0.99,76,0
360603000000,kong82,405,17,21.5,227,0
151003000000,patdees,6,2,21.5,4,0
380587000000,misterinksignatures,4453,142,6.99,1173,0
360632000000,great_cards_and_autographs,6672,66,2.49,4424,1
300878000000,radtkesports,101,99,94,1,0
300871000000,staindpackman,101,33,44.45,54,0
300891000000,peacock7834,3798,688,0.99,2150,0
140961000000,llljjar,53,44,19.99,5,0
300889000000,autograph-reference,1427,46,177.5,577,1
200918000000,chubbyo,171,2,11.495,169,1
171029000000,livandroc!,834,35,9.99,396,0
151003000000,akleinb50wg,67,17,3.24,12,0
221194000000,attacklife1,382,8,34.99,117,1
290890000000,tccollect99,870,120,2.25,9,0
360629000000,normandkat,431,7,4.99,277,1
370797000000,tarpit,5,2,0.99,0,0
360643000000,great_cards_and_autographs,6672,66,0.99,5116,1
380612000000,the_sports_page,5264,2913,0.99,1967,0
221211000000,moogie704,56,18,22.285,35,0
230965000000,smcomstore,5189,2542,4.95,649,0
370793000000,patman4,249,52,4.99,100,0
310648000000,signatures_of_the_hall,1847,482,3.24,1353,0
390574000000,jgautographs,489,486,106.51,3,0
310647000000,great_cards_and_autographs,6672,66,0.99,1206,0
400467000000,the_sports_page,5264,2913,0.99,2251,0
111053000000,buy_it_right,11,3,98.02,7,1
121093000000,brennans_sports,81,48,177,17,0
251262000000,geoffz1977,17,2,39.99,12,1
160999000000,trome0609,5,2,98.02,2,0
181087000000,dunnell.z,123,32,5,36,0
370763000000,misterinksignatures,4453,142,7.5,3304,1
190804000000,lucky6wunder,706,341,104.38,221,0
181121000000,thingsofyesteryear,97,4,8.5,67,1
310650000000,dlgautographs,531,521,35.01,7,0
300889000000,autograph-reference,1427,46,177,367,1
290870000000,charlescurtis2003,486,22,2.155,407,1
160983000000,qualitysignatures,510,15,33.75,466,1
271164000000,signatures_of_the_hall,1847,482,3,1271,0
251257000000,autographphan239,147,48,29.19,35,0
181118000000,timdoane_10,310,183,2.31,124,0
400459000000,normandkat,431,7,4.99,169,0
261199000000,grsportsmem,1262,194,19.995,593,0
380616000000,echobobb,678,523,3,112,0
251257000000,nhol7186,14705,782,0.995,5541,0
121072000000,*shockers*,68,12,21.5,24,0
140952000000,tony3434,143,11,3.02,37,0
300889000000,autograph-reference,1427,46,177.5,272,1
380618000000,my09131970,5028,459,0.99,1239,0
300891000000,runningtiger13,306,177,13.51,60,0
290874000000,uliteupmylifezee,53,1,1.25,34,1
310635000000,sportsmem_2_u,190,128,98.02,6,0
310630000000,sportsmem_2_u,190,128,98.02,45,0
390558000000,mvpmarketingmanagement,169,154,199,11,0
261198000000,nee23,341,67,39.99,212,1
290876000000,auolani,84,4,9.99,56,1
200906000000,banderson0404,24,23,98.02,1,0
230945000000,luciefavreauantiques,157,60,2.51,15,0
321089000000,hueytix,839,15,21.5,752,1
161010000000,kharris82,6,6,44.45,0,0
400462000000,roccoyankee,267,42,0.99,96,0
261186000000,entertainmentdht,289,65,9.5,159,0
171008000000,bgolfer45,79,3,56,58,1
130870000000,lighthouses4life,237,6,11.495,217,1
370780000000,prettysam1012,603,340,14.195,61,0
360608000000,great_cards_and_autographs,6672,66,0.99,6601,1
400425000000,normandkat,431,7,0.99,322,1
151028000000,ledgauges,7099,272,9.99,6034,1
400443000000,the_sports_page,5264,2913,0.99,54,0
370778000000,ahares,705,530,0.99,86,0
370786000000,ahares,705,530,0.99,58,0
290902000000,real-mccoy2,859,182,8.95,337,0
281094000000,cindy8610,126,38,8.95,25,0
271185000000,cindy8610,126,38,8.95,40,0
271187000000,cindy8610,126,38,8.95,15,0
360608000000,great_cards_and_autographs,6672,66,1.25,5570,1
321082000000,mendoza215,371,213,1.25,38,0
360605000000,great_cards_and_autographs,6672,66,1.25,2409,0
360632000000,great_cards_and_autographs,6672,66,1.25,5512,1
181118000000,kamrynkrazy,56,9,0.99,46,0
380611000000,terry9998,326,7,4.875,280,1
380617000000,terry9998,326,7,4.875,283,1
380597000000,terry9998,326,7,4.875,270,1
251248000000,ahares,705,530,0.99,26,0
170998000000,livandroc!,834,35,2.99,614,1
281091000000,deadeds8210,2149,56,0.99,1553,1
400458000000,iamthe4x6king,1538,29,1.895,718,0
140951000000,iamthe4x6king,1538,29,1.895,732,0
380595000000,mendoza215,371,213,1.895,42,0
261185000000,zeppelin780,226,197,3.47,18,0
251245000000,zeppelin780,226,197,3.47,24,0
300889000000,autograph-reference,1427,46,13,288,0
121090000000,theexceptionalstore,304,274,13,25,0
171009000000,member7102414,487,33,6.99,399,1
171028000000,member7102414,487,33,6.99,419,1
230960000000,mlbnhl1003,1320,152,7.115,1092,0
230964000000,mlbnhl1003,1320,152,7.115,111,0
161002000000,lizzyslocker,1857,1417,4.795,42,0
400448000000,bcsportscards,2306,839,4.795,1246,0
261194000000,wall2wallautographs,75,6,1.375,38,0
230948000000,theinsider87,18,11,3.99,0,0
111021000000,lelands.com,3550,835,2.58,430,0
140925000000,huron79,143,9,0.99,126,1
400469000000,garyebrowning,450,5,0.99,277,1
281071000000,sportschaos,286,8,12.5,9,0
281090000000,sportschaos,286,8,12.5,173,1
321111000000,edgsportscards,25,7,12.5,11,0
151025000000,ledgauges,7099,272,1.415,2525,0
151016000000,ledgauges,7099,272,1.415,4978,1
171004000000,lindacz123,210,53,2.25,103,0
281074000000,buddy1safan,23,1,15.5,17,1
140956000000,empire-autographs,940,118,15.5,668,0
171027000000,ziggysusa_sportscards,153,8,15.5,28,0
171025000000,advstats_authentics,390,34,12.855,217,0
151026000000,shower0toflowertower,29,4,5,20,0
151024000000,shower0toflowertower,29,4,5,24,0
380627000000,bookcollectorgtm,74,2,5,56,1
360641000000,jamboys187ula,1122,28,3.125,930,1
130858000000,jamboys187ula,1122,28,0.99,747,1
380598000000,lguhl412,33,13,0.99,4,0
380593000000,lguhl412,33,13,0.99,3,0
310658000000,great_cards_and_autographs,6672,66,0.99,5093,1
130863000000,ledgauges,7099,272,9.99,4863,1
151033000000,ledgauges,7099,272,9.99,3524,0
151017000000,harryjean0,2791,358,1.79,77,0
151024000000,martyconlon,88,15,1.79,26,0
360632000000,great_cards_and_autographs,6672,66,1.79,4167,1
181092000000,jth188,58,17,2.94,31,0
390554000000,jayjay5,338,16,2.94,284,1
370802000000,palmbeachautographs,916,36,2.94,613,1
181089000000,postill1,79,2,6.225,73,1
181106000000,postill1,79,2,6.225,53,1
390563000000,paramusantiques17,32,10,6.225,13,0
200914000000,chubbyo,171,2,28,36,1
290903000000,crochet0865,33,3,28,2,1
121097000000,2020andy,719,58,28,198,1
380616000000,mtel950,764,8,5.995,675,1
261197000000,mjs1323,161,42,14.99,21,0
230956000000,codysjunk,66,2,14.99,43,1
151006000000,heathlxa428,390,8,0.99,178,0
271164000000,milcity-collectibles,725,413,5.5,3,0
360642000000,smcomstore,5189,2542,5,1177,0
350766000000,pastimeauction2009,1636,209,5,882,0
200914000000,cashby82,152,20,39.995,103,1
360632000000,rebhan,624,166,1.25,263,0
271162000000,hockeylys99,1413,68,1.59,501,0
130887000000,roger_phantom4,924,172,1.59,359,0
281091000000,deadeds8210,2149,56,2.295,1925,1
171021000000,packersfan792011,258,12,8.395,167,1
230950000000,auto-card-guy,325,143,0.99,23,0
251260000000,mightyswede,67,6,7.965,45,1
350719000000,giantsnut,28,20,11.5,6,0
300867000000,rugbyforlife1986,56,34,28.225,3,0
130896000000,frea1956,220,11,0.99,46,0
400441000000,poochiestan2003,99,81,19.99,2,0
230962000000,thebug23,1071,45,19.99,965,1
111033000000,stoneysbest,14,1,19.99,11,1
271196000000,westchester6,218,65,19.99,143,0
221207000000,scndseasonlux2012,17,1,19.99,14,1
321080000000,stlbluesncards,456,21,19.99,300,1
251258000000,goalpostsports,206,8,28,97,1
161009000000,pghjeans24,326,4,39.99,233,1
111058000000,alexgodinez2009,164,3,25,105,1
300877000000,bucco2,132,11,3.84,110,1
181105000000,lightningfan13,299,14,10.995,121,0
321090000000,kkitty1128,784,223,20.505,332,0
400432000000,the_sports_page,5264,2913,1.5,1663,0
370792000000,danhalen177,159,128,3.655,1,0
121096000000,samssportscardmania,168,42,2.99,9,0
151025000000,ledgauges,7099,272,10.995,5113,1
271183000000,bruinsgirl24,143,9,2.99,63,0
151020000000,heathlxa428,390,8,39.99,89,1
121075000000,tikitim908,28,1,28,7,1
380586000000,misterinksignatures,4453,142,6.175,1573,0
170999000000,stepirri,123,95,4.25,8,0
330883000000,smcomstore,5189,2542,14.99,2248,0
261183000000,heavypantera,1158,176,14.99,167,0
121080000000,roadkingdad,22,10,15.5,12,0
121073000000,lognut,277,30,21,238,0
310648000000,pga802,391,66,0.99,223,0
251258000000,billnaboo,144,39,50.625,26,0
400466000000,ksports1966,839,603,69.77,194,0
230941000000,hurricane_drew,1206,823,39.99,282,0
171001000000,pro-signings,201,12,5.5,175,1
360617000000,s-c-debate,23,1,11.245,9,0
251248000000,ttm_auto_man,273,37,2.75,8,0
321079000000,jrb19592013,54,2,36.655,21,1
171001000000,bearistasrus208,873,8,1.995,344,0
281073000000,845jasmine1001,100,1,25,4,0
200908000000,taylorsportgraphs,202,19,14.99,133,1
310617000000,great_cards_and_autographs,6672,66,2.125,6311,1
221213000000,89phi,159,28,0.99,105,0
181120000000,setter71,230,36,10.745,1,0
400458000000,iamthe4x6king,1538,29,2.75,1084,1
161004000000,john31311,451,21,2.75,105,0
111051000000,halemob,9,2,4.25,3,0
290895000000,adrigol,183,4,2.99,179,1
271188000000,bruinsgirl24,143,9,3.84,123,1
360629000000,lelands.com,3550,835,2.99,1269,0
261188000000,gate77bake,18,3,40,15,1
171013000000,lelands.com,3550,835,2.94,727,0
181112000000,mheidel13,7,7,4.25,0,0
140960000000,iamthe4x6king,1538,29,2.61,607,0
310642000000,goodtimecharlie51,23,10,24.99,0,0
360632000000,probstein123,1771,1735,46.99,5,0
370794000000,thumper344,228,25,2.535,98,0
190815000000,siynkeefan,13,11,17.5,2,0
310638000000,a.v.i.t.consultants.ltd,177,149,49,3,0
251246000000,electriccardlover,4,1,11.99,1,0
230962000000,hurricane_drew,1206,823,39.99,167,0
140952000000,tony3434,143,11,4.25,17,0
121082000000,2020andy,719,58,2.99,14,0
251248000000,drbasebal,290,16,5.5,195,1
310639000000,whwnasc,549,228,4.25,307,0
281079000000,zimmie1231,696,138,4.99,508,0
130872000000,mikeyjmusc,1300,103,0.99,366,0
300869000000,bigal31580,78,23,12.885,2,0
160981000000,sabratucson1,160,13,12.885,125,1
380597000000,misterinksignatures,4453,142,9.99,3958,1
251258000000,bbcardscollectibles,886,74,39.99,157,1
121072000000,snowcourt,112,11,3.75,76,1
130863000000,lowspark,548,31,1.78,417,1
300868000000,big_arnie1990,11,1,2.37,2,0
281074000000,the-autographed-card,1017,29,0.99,685,1
350722000000,inkcasualty,1726,1252,0.99,89,0
330892000000,pcalhoun_123,864,81,0.99,347,0
251256000000,bbcardscollectibles,886,74,39.99,597,1
281098000000,deadeds8210,2149,56,1.995,1966,1
380618000000,the_sports_page,5264,2913,0.99,1467,0
310615000000,carcards,182,111,1.99,56,0
181094000000,allaboutrackn,167,2,18.495,61,0
251264000000,bbcardscollectibles,886,74,39.99,455,1
321113000000,jerseyjohn1960,26,3,39.99,18,1
261203000000,legendsautographs,422,164,19.97,138,0
221213000000,twinsgirl2007,20,1,19.97,15,1
310657000000,thaddius22,204,6,0.99,180,1
261207000000,sports_is_life_14,1307,343,0.99,722,0
151024000000,lizzyslocker,1857,1417,5.5,237,0
281090000000,american_card_pickers,1697,91,0.99,1085,1
140937000000,rocky23usa,160,18,355,141,1
330888000000,pcalhoun_123,864,81,0.99,681,1
251247000000,dadjapots,54,9,2.24,36,0
130871000000,tbdrays29,216,7,2.25,193,1
200908000000,tlc34,2471,4,58.51,1489,1
360616000000,medic-34,625,59,8.145,147,0
261185000000,grsportsmem,1262,194,19.995,496,0
171001000000,bearistasrus208,873,8,2.67,597,1
360613000000,smcomstore,5189,2542,19.99,1284,0
130861000000,lighthouses4life,237,6,11.495,60,0
380627000000,my09131970,5028,459,0.99,3946,1
230964000000,wigglewagglewin,34,32,13.51,1,0
251259000000,sure2mksale,90,4,66,15,1
300889000000,autograph-reference,1427,46,21.5,885,1
140953000000,iconsportsmarketing,215,138,39.99,22,0
140952000000,tony3434,143,11,16.915,70,0
111047000000,bravesman44,19,8,11.495,8,0
